2026-06-12 11:03:25.693 | INFO     | androguard.core.apk:_apk_analysis:420 - Starting analysis on AndroidManifest.xml
2026-06-12 11:03:25.699 | DEBUG    | androguard.core.axml:_do_next:608 - NEXT HEADER <ARSCHeader idx='0x00001198' type='259' header_size='16' size='24'>
2026-06-12 11:03:25.700 | DEBUG    | androguard.core.axml:__init__:1146 - DEBUG ARSC TYPE 3
2026-06-12 11:03:25.700 | DEBUG    | androguard.core.axml:is_valid:575 - True
2026-06-12 11:03:25.700 | DEBUG    | androguard.core.axml:_do_next:593 - M_EVENT 3
2026-06-12 11:03:25.700 | DEBUG    | androguard.core.axml:_do_next:608 - NEXT HEADER <ARSCHeader idx='0x000011b0' type='258' header_size='16' size='56'>
2026-06-12 11:03:25.700 | DEBUG    | androguard.core.axml:__init__:1146 - DEBUG ARSC TYPE 2
2026-06-12 11:03:25.700 | DEBUG    | androguard.core.axml:__init__:1167 - START_TAG: uses-permission (line=12)
2026-06-12 11:03:25.700 | DEBUG    | androguard.core.axml:getAttributeNamespace:981 - 0
2026-06-12 11:03:25.700 | DEBUG    | androguard.core.axml:getAttributeUri:968 - 0
2026-06-12 11:03:25.700 | DEBUG    | androguard.core.axml:getAttributeName:997 - 0
2026-06-12 11:03:25.700 | DEBUG    | androguard.core.axml:getAttributeValueType:1027 - 0
2026-06-12 11:03:25.700 | DEBUG    | androguard.core.axml:getAttributeValueData:1038 - 0
2026-06-12 11:03:25.700 | DEBUG    | androguard.core.axml:getAttributeValue:1052 - 0
2026-06-12 11:03:25.700 | DEBUG    | androguard.core.axml:__init__:1195 - found an attribute: {http://schemas.android.com/apk/res/android}name='b'android.permission.RECORD_AUDIO''
2026-06-12 11:03:25.700 | DEBUG    | androguard.core.axml:is_valid:575 - True
2026-06-12 11:03:25.700 | DEBUG    | androguard.core.axml:_do_next:593 - M_EVENT 2
2026-06-12 11:03:25.700 | DEBUG    | androguard.core.axml:_do_next:608 - NEXT HEADER <ARSCHeader idx='0x000011e8' type='259' header_size='16' size='24'>
2026-06-12 11:03:25.700 | DEBUG    | androguard.core.axml:__init__:1146 - DEBUG ARSC TYPE 3
2026-06-12 11:03:25.700 | DEBUG    | androguard.core.axml:is_valid:575 - True
2026-06-12 11:03:25.700 | DEBUG    | androguard.core.axml:_do_next:593 - M_EVENT 3
2026-06-12 11:03:25.700 | DEBUG    | androguard.core.axml:_do_next:608 - NEXT HEADER <ARSCHeader idx='0x00001200' type='258' header_size='16' size='56'>
2026-06-12 11:03:25.700 | DEBUG    | androguard.core.axml:__init__:1146 - DEBUG ARSC TYPE 2
2026-06-12 11:03:25.700 | DEBUG    | androguard.core.axml:__init__:1167 - START_TAG: uses-permission (line=13)
2026-06-12 11:03:25.700 | DEBUG    | androguard.core.axml:getAttributeNamespace:981 - 0
2026-06-12 11:03:25.700 | DEBUG    | androguard.core.axml:getAttributeUri:968 - 0
2026-06-12 11:03:25.700 | DEBUG    | androguard.core.axml:getAttributeName:997 - 0
2026-06-12 11:03:25.700 | DEBUG    | androguard.core.axml:getAttributeValueType:1027 - 0
2026-06-12 11:03:25.700 | DEBUG    | androguard.core.axml:getAttributeValueData:1038 - 0
2026-06-12 11:03:25.700 | DEBUG    | androguard.core.axml:getAttributeValue:1052 - 0
2026-06-12 11:03:25.700 | DEBUG    | androguard.core.axml:__init__:1195 - found an attribute: {http://schemas.android.com/apk/res/android}name='b'android.permission.CAMERA''
2026-06-12 11:03:25.700 | DEBUG    | androguard.core.axml:is_valid:575 - True
2026-06-12 11:03:25.700 | DEBUG    | androguard.core.axml:_do_next:593 - M_EVENT 2
2026-06-12 11:03:25.700 | DEBUG    | androguard.core.axml:_do_next:608 - NEXT HEADER <ARSCHeader idx='0x00001238' type='259' header_size='16' size='24'>
2026-06-12 11:03:25.700 | DEBUG    | androguard.core.axml:__init__:1146 - DEBUG ARSC TYPE 3
2026-06-12 11:03:25.700 | DEBUG    | androguard.core.axml:is_valid:575 - True
2026-06-12 11:03:25.700 | DEBUG    | androguard.core.axml:_do_next:593 - M_EVENT 3
2026-06-12 11:03:25.700 | DEBUG    | androguard.core.axml:_do_next:608 - NEXT HEADER <ARSCHeader idx='0x00001250' type='258' header_size='16' size='56'>
2026-06-12 11:03:25.700 | DEBUG    | androguard.core.axml:__init__:1146 - DEBUG ARSC TYPE 2
2026-06-12 11:03:25.700 | DEBUG    | androguard.core.axml:__init__:1167 - START_TAG: uses-permission (line=14)
2026-06-12 11:03:25.700 | DEBUG    | androguard.core.axml:getAttributeNamespace:981 - 0
2026-06-12 11:03:25.700 | DEBUG    | androguard.core.axml:getAttributeUri:968 - 0
2026-06-12 11:03:25.700 | DEBUG    | androguard.core.axml:getAttributeName:997 - 0
2026-06-12 11:03:25.700 | DEBUG    | androguard.core.axml:getAttributeValueType:1027 - 0
2026-06-12 11:03:25.700 | DEBUG    | androguard.core.axml:getAttributeValueData:1038 - 0
2026-06-12 11:03:25.700 | DEBUG    | androguard.core.axml:getAttributeValue:1052 - 0
2026-06-12 11:03:25.700 | DEBUG    | androguard.core.axml:__init__:1195 - found an attribute: {http://schemas.android.com/apk/res/android}name='b'android.permission.MODIFY_AUDIO_SETTINGS''
2026-06-12 11:03:25.700 | DEBUG    | androguard.core.axml:is_valid:575 - True
2026-06-12 11:03:25.700 | DEBUG    | androguard.core.axml:_do_next:593 - M_EVENT 2
2026-06-12 11:03:25.700 | DEBUG    | androguard.core.axml:_do_next:608 - NEXT HEADER <ARSCHeader idx='0x00001288' type='259' header_size='16' size='24'>
2026-06-12 11:03:25.700 | DEBUG    | androguard.core.axml:__init__:1146 - DEBUG ARSC TYPE 3
2026-06-12 11:03:25.700 | DEBUG    | androguard.core.axml:is_valid:575 - True
2026-06-12 11:03:25.700 | DEBUG    | androguard.core.axml:_do_next:593 - M_EVENT 3
2026-06-12 11:03:25.700 | DEBUG    | androguard.core.axml:_do_next:608 - NEXT HEADER <ARSCHeader idx='0x000012a0' type='258' header_size='16' size='56'>
2026-06-12 11:03:25.700 | DEBUG    | androguard.core.axml:__init__:1146 - DEBUG ARSC TYPE 2
2026-06-12 11:03:25.700 | DEBUG    | androguard.core.axml:__init__:1167 - START_TAG: uses-permission (line=15)
2026-06-12 11:03:25.700 | DEBUG    | androguard.core.axml:getAttributeNamespace:981 - 0
2026-06-12 11:03:25.700 | DEBUG    | androguard.core.axml:getAttributeUri:968 - 0
2026-06-12 11:03:25.700 | DEBUG    | androguard.core.axml:getAttributeName:997 - 0
2026-06-12 11:03:25.700 | DEBUG    | androguard.core.axml:getAttributeValueType:1027 - 0
2026-06-12 11:03:25.700 | DEBUG    | androguard.core.axml:getAttributeValueData:1038 - 0
2026-06-12 11:03:25.700 | DEBUG    | androguard.core.axml:getAttributeValue:1052 - 0
2026-06-12 11:03:25.700 | DEBUG    | androguard.core.axml:__init__:1195 - found an attribute: {http://schemas.android.com/apk/res/android}name='b'android.permission.VIBRATE''
2026-06-12 11:03:25.701 | DEBUG    | androguard.core.axml:is_valid:575 - True
2026-06-12 11:03:25.701 | DEBUG    | androguard.core.axml:_do_next:593 - M_EVENT 2
2026-06-12 11:03:25.701 | DEBUG    | androguard.core.axml:_do_next:608 - NEXT HEADER <ARSCHeader idx='0x000012d8' type='259' header_size='16' size='24'>
2026-06-12 11:03:25.701 | DEBUG    | androguard.core.axml:__init__:1146 - DEBUG ARSC TYPE 3
2026-06-12 11:03:25.701 | DEBUG    | androguard.core.axml:is_valid:575 - True
2026-06-12 11:03:25.701 | DEBUG    | androguard.core.axml:_do_next:593 - M_EVENT 3
2026-06-12 11:03:25.701 | DEBUG    | androguard.core.axml:_do_next:608 - NEXT HEADER <ARSCHeader idx='0x000012f0' type='258' header_size='16' size='56'>
2026-06-12 11:03:25.701 | DEBUG    | androguard.core.axml:__init__:1146 - DEBUG ARSC TYPE 2
2026-06-12 11:03:25.701 | DEBUG    | androguard.core.axml:__init__:1167 - START_TAG: uses-permission (line=16)
2026-06-12 11:03:25.701 | DEBUG    | androguard.core.axml:getAttributeNamespace:981 - 0
2026-06-12 11:03:25.701 | DEBUG    | androguard.core.axml:getAttributeUri:968 - 0
2026-06-12 11:03:25.701 | DEBUG    | androguard.core.axml:getAttributeName:997 - 0
2026-06-12 11:03:25.701 | DEBUG    | androguard.core.axml:getAttributeValueType:1027 - 0
2026-06-12 11:03:25.701 | DEBUG    | androguard.core.axml:getAttributeValueData:1038 - 0
2026-06-12 11:03:25.701 | DEBUG    | androguard.core.axml:getAttributeValue:1052 - 0
2026-06-12 11:03:25.701 | DEBUG    | androguard.core.axml:__init__:1195 - found an attribute: {http://schemas.android.com/apk/res/android}name='b'android.permission.WAKE_LOCK''
2026-06-12 11:03:25.701 | DEBUG    | androguard.core.axml:is_valid:575 - True
2026-06-12 11:03:25.701 | DEBUG    | androguard.core.axml:_do_next:593 - M_EVENT 2
2026-06-12 11:03:25.701 | DEBUG    | androguard.core.axml:_do_next:608 - NEXT HEADER <ARSCHeader idx='0x00001328' type='259' header_size='16' size='24'>
2026-06-12 11:03:25.701 | DEBUG    | androguard.core.axml:__init__:1146 - DEBUG ARSC TYPE 3
2026-06-12 11:03:25.701 | DEBUG    | androguard.core.axml:is_valid:575 - True
2026-06-12 11:03:25.701 | DEBUG    | androguard.core.axml:_do_next:593 - M_EVENT 3
2026-06-12 11:03:25.701 | DEBUG    | androguard.core.axml:_do_next:608 - NEXT HEADER <ARSCHeader idx='0x00001340' type='258' header_size='16' size='56'>
2026-06-12 11:03:25.701 | DEBUG    | androguard.core.axml:__init__:1146 - DEBUG ARSC TYPE 2
2026-06-12 11:03:25.701 | DEBUG    | androguard.core.axml:__init__:1167 - START_TAG: uses-permission (line=17)
2026-06-12 11:03:25.701 | DEBUG    | androguard.core.axml:getAttributeNamespace:981 - 0
2026-06-12 11:03:25.701 | DEBUG    | androguard.core.axml:getAttributeUri:968 - 0
2026-06-12 11:03:25.701 | DEBUG    | androguard.core.axml:getAttributeName:997 - 0
2026-06-12 11:03:25.701 | DEBUG    | androguard.core.axml:getAttributeValueType:1027 - 0
2026-06-12 11:03:25.701 | DEBUG    | androguard.core.axml:getAttributeValueData:1038 - 0
2026-06-12 11:03:25.701 | DEBUG    | androguard.core.axml:getAttributeValue:1052 - 0
2026-06-12 11:03:25.701 | DEBUG    | androguard.core.axml:__init__:1195 - found an attribute: {http://schemas.android.com/apk/res/android}name='b'android.permission.POST_NOTIFICATIONS''
2026-06-12 11:03:25.701 | DEBUG    | androguard.core.axml:is_valid:575 - True
2026-06-12 11:03:25.701 | DEBUG    | androguard.core.axml:_do_next:593 - M_EVENT 2
2026-06-12 11:03:25.701 | DEBUG    | androguard.core.axml:_do_next:608 - NEXT HEADER <ARSCHeader idx='0x00001378' type='259' header_size='16' size='24'>
2026-06-12 11:03:25.701 | DEBUG    | androguard.core.axml:__init__:1146 - DEBUG ARSC TYPE 3
2026-06-12 11:03:25.701 | DEBUG    | androguard.core.axml:is_valid:575 - True
2026-06-12 11:03:25.701 | DEBUG    | androguard.core.axml:_do_next:593 - M_EVENT 3
2026-06-12 11:03:25.701 | DEBUG    | androguard.core.axml:_do_next:608 - NEXT HEADER <ARSCHeader idx='0x00001390' type='258' header_size='16' size='76'>
2026-06-12 11:03:25.701 | DEBUG    | androguard.core.axml:__init__:1146 - DEBUG ARSC TYPE 2
2026-06-12 11:03:25.701 | DEBUG    | androguard.core.axml:__init__:1167 - START_TAG: permission (line=19)
2026-06-12 11:03:25.701 | DEBUG    | androguard.core.axml:getAttributeNamespace:981 - 0
2026-06-12 11:03:25.701 | DEBUG    | androguard.core.axml:getAttributeUri:968 - 0
2026-06-12 11:03:25.701 | DEBUG    | androguard.core.axml:getAttributeName:997 - 0
2026-06-12 11:03:25.701 | DEBUG    | androguard.core.axml:getAttributeValueType:1027 - 0
2026-06-12 11:03:25.701 | DEBUG    | androguard.core.axml:getAttributeValueData:1038 - 0
2026-06-12 11:03:25.701 | DEBUG    | androguard.core.axml:getAttributeValue:1052 - 0
2026-06-12 11:03:25.701 | DEBUG    | androguard.core.axml:__init__:1195 - found an attribute: {http://schemas.android.com/apk/res/android}name='b'com.zexo.app.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION''
2026-06-12 11:03:25.701 | DEBUG    | androguard.core.axml:getAttributeNamespace:981 - 1
2026-06-12 11:03:25.701 | DEBUG    | androguard.core.axml:getAttributeUri:968 - 1
2026-06-12 11:03:25.701 | DEBUG    | androguard.core.axml:getAttributeName:997 - 1
2026-06-12 11:03:25.701 | DEBUG    | androguard.core.axml:getAttributeValueType:1027 - 1
2026-06-12 11:03:25.701 | DEBUG    | androguard.core.axml:getAttributeValueData:1038 - 1
2026-06-12 11:03:25.701 | DEBUG    | androguard.core.axml:__init__:1195 - found an attribute: {http://schemas.android.com/apk/res/android}protectionLevel='b'0x00000002''
2026-06-12 11:03:25.701 | DEBUG    | androguard.core.axml:is_valid:575 - True
2026-06-12 11:03:25.701 | DEBUG    | androguard.core.axml:_do_next:593 - M_EVENT 2
2026-06-12 11:03:25.701 | DEBUG    | androguard.core.axml:_do_next:608 - NEXT HEADER <ARSCHeader idx='0x000013dc' type='259' header_size='16' size='24'>
2026-06-12 11:03:25.701 | DEBUG    | androguard.core.axml:__init__:1146 - DEBUG ARSC TYPE 3
2026-06-12 11:03:25.701 | DEBUG    | androguard.core.axml:is_valid:575 - True
2026-06-12 11:03:25.701 | DEBUG    | androguard.core.axml:_do_next:593 - M_EVENT 3
2026-06-12 11:03:25.701 | DEBUG    | androguard.core.axml:_do_next:608 - NEXT HEADER <ARSCHeader idx='0x000013f4' type='258' header_size='16' size='56'>
2026-06-12 11:03:25.701 | DEBUG    | androguard.core.axml:__init__:1146 - DEBUG ARSC TYPE 2
2026-06-12 11:03:25.701 | DEBUG    | androguard.core.axml:__init__:1167 - START_TAG: uses-permission (line=23)
2026-06-12 11:03:25.702 | DEBUG    | androguard.core.axml:getAttributeNamespace:981 - 0
2026-06-12 11:03:25.702 | DEBUG    | androguard.core.axml:getAttributeUri:968 - 0
2026-06-12 11:03:25.702 | DEBUG    | androguard.core.axml:getAttributeName:997 - 0
2026-06-12 11:03:25.702 | DEBUG    | androguard.core.axml:getAttributeValueType:1027 - 0
2026-06-12 11:03:25.702 | DEBUG    | androguard.core.axml:getAttributeValueData:1038 - 0
2026-06-12 11:03:25.702 | DEBUG    | androguard.core.axml:getAttributeValue:1052 - 0
2026-06-12 11:03:25.702 | DEBUG    | androguard.core.axml:__init__:1195 - found an attribute: {http://schemas.android.com/apk/res/android}name='b'com.zexo.app.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION''
2026-06-12 11:03:25.702 | DEBUG    | androguard.core.axml:is_valid:575 - True
2026-06-12 11:03:25.702 | DEBUG    | androguard.core.axml:_do_next:593 - M_EVENT 2
2026-06-12 11:03:25.702 | DEBUG    | androguard.core.axml:_do_next:608 - NEXT HEADER <ARSCHeader idx='0x0000142c' type='259' header_size='16' size='24'>
2026-06-12 11:03:25.702 | DEBUG    | androguard.core.axml:__init__:1146 - DEBUG ARSC TYPE 3
2026-06-12 11:03:25.702 | DEBUG    | androguard.core.axml:is_valid:575 - True
2026-06-12 11:03:25.702 | DEBUG    | androguard.core.axml:_do_next:593 - M_EVENT 3
2026-06-12 11:03:25.702 | DEBUG    | androguard.core.axml:_do_next:608 - NEXT HEADER <ARSCHeader idx='0x00001444' type='258' header_size='16' size='216'>
2026-06-12 11:03:25.702 | DEBUG    | androguard.core.axml:__init__:1146 - DEBUG ARSC TYPE 2
2026-06-12 11:03:25.702 | DEBUG    | androguard.core.axml:__init__:1167 - START_TAG: application (line=25)
2026-06-12 11:03:25.702 | DEBUG    | androguard.core.axml:getAttributeNamespace:981 - 0
2026-06-12 11:03:25.702 | DEBUG    | androguard.core.axml:getAttributeUri:968 - 0
2026-06-12 11:03:25.702 | DEBUG    | androguard.core.axml:getAttributeName:997 - 0
2026-06-12 11:03:25.702 | DEBUG    | androguard.core.axml:getAttributeValueType:1027 - 0
2026-06-12 11:03:25.702 | DEBUG    | androguard.core.axml:getAttributeValueData:1038 - 0
2026-06-12 11:03:25.702 | DEBUG    | androguard.core.axml:__init__:1195 - found an attribute: {http://schemas.android.com/apk/res/android}theme='b'@7F0E0005''
2026-06-12 11:03:25.702 | DEBUG    | androguard.core.axml:getAttributeNamespace:981 - 1
2026-06-12 11:03:25.702 | DEBUG    | androguard.core.axml:getAttributeUri:968 - 1
2026-06-12 11:03:25.702 | DEBUG    | androguard.core.axml:getAttributeName:997 - 1
2026-06-12 11:03:25.702 | DEBUG    | androguard.core.axml:getAttributeValueType:1027 - 1
2026-06-12 11:03:25.702 | DEBUG    | androguard.core.axml:getAttributeValueData:1038 - 1
2026-06-12 11:03:25.702 | DEBUG    | androguard.core.axml:getAttributeValue:1052 - 1
2026-06-12 11:03:25.702 | DEBUG    | androguard.core.axml:__init__:1195 - found an attribute: {http://schemas.android.com/apk/res/android}label='b'Zexo''
2026-06-12 11:03:25.702 | DEBUG    | androguard.core.axml:getAttributeNamespace:981 - 2
2026-06-12 11:03:25.702 | DEBUG    | androguard.core.axml:getAttributeUri:968 - 2
2026-06-12 11:03:25.702 | DEBUG    | androguard.core.axml:getAttributeName:997 - 2
2026-06-12 11:03:25.702 | DEBUG    | androguard.core.axml:getAttributeValueType:1027 - 2
2026-06-12 11:03:25.702 | DEBUG    | androguard.core.axml:getAttributeValueData:1038 - 2
2026-06-12 11:03:25.702 | DEBUG    | androguard.core.axml:__init__:1195 - found an attribute: {http://schemas.android.com/apk/res/android}icon='b'@7F0C0000''
2026-06-12 11:03:25.702 | DEBUG    | androguard.core.axml:getAttributeNamespace:981 - 3
